timestamp,inlet_t_c,inlet_p_barg,discharge_p_barg,discharge_t_c,flow_mbar,flow_m3ph,power_kW,valve_position_pct,speed_rpm,surge_line,surge_value,surge_speed_rpm
8/16/2015 23:06,30.28648376,7.939670086,26.02764893,113.5854797,128.1680756,5394.520996,5217.169922,0.018409714,3600,500,100,900
8/16/2015 23:16,30.49434471,7.901216507,25.90667915,113.8439178,126.9868698,5383.447754,5247.44873,0.05671661,3600,500,100,900
8/16/2015 23:26,30.52062416,8.090247154,26.18419838,113.7198715,129.2392426,5402.632813,5273.426758,0.08638788,3600,500,100,900
8/16/2015 23:37,30.64569473,8.072760582,26.00242996,113.7909393,127.024025,5372.138672,5274.996582,0.004333956,3600,500,100,900
8/16/2015 23:47,30.46291542,8.051717758,26.1646347,113.6668701,128.7148895,5406.297852,5240.674316,0.094577104,3600,500,100,900
8/16/2015 23:57,30.25631332,8,26.14767838,113.6545944,128.1082153,5381.164551,5223.226563,0.021236612,3600,500,100,900
8/17/2015 0:08,30.56876564,8.017745018,26.22252083,113.8587875,129.6809845,5407.80957,5288.826172,0.028644009,3600,500,100,900
8/17/2015 0:18,30.63311386,8.044208527,26.15691376,113.7256393,129.3982391,5400.469238,5256,0.058455482,3600,500,100,900
8/17/2015 0:28,30.27524567,8.033088684,26.1155262,113.5162506,128.29245,5389.260742,5271.244141,0.017793274,3600,500,100,900
8/17/2015 0:39,30.45565605,8.067269325,26.13563919,113.724205,129.0298615,5412.49707,5235.606445,0.037759822,3600,500,100,900
8/17/2015 0:49,30.63513184,8.018718719,26.23514748,113.8676071,129.0299377,5397.562012,5249.057129,0.099390231,3600,500,100,900
8/17/2015 1:00,31.1418438,8.012054443,26.10451126,114.1241074,128.5475922,5397.102051,5229.67041,0.145619974,3600,500,100,900
8/17/2015 1:10,30.99407768,8.047894478,26.10486984,114.1843567,127.9094467,5380.188965,5232.86084,0.005125234,3600,500,100,900
8/17/2015 1:20,30.6763649,8.031981468,26.03568649,113.8057709,129.7299194,5414.783691,5228.881348,0.064760692,3600,500,100,900
8/17/2015 1:31,30.41046333,8.083685875,26.01481056,113.7467041,127.4042435,5385.737305,5261.296875,0.144418061,3600,500,100,900
8/17/2015 1:41,30.34414864,8.034495354,26.10232353,113.6767731,129.2207031,5417.061523,5229.438965,0.002232683,3600,500,100,900
8/17/2015 1:51,30.34869766,8.038391113,26.0102787,113.5570297,128.3859253,5405.95166,5285.273438,0.074937858,3600,500,100,900
8/17/2015 2:02,30.2646904,8.088777542,26.15991211,113.4702225,128.9312744,5409.816895,5263.34375,0.051015604,3600,500,100,900
8/17/2015 2:12,30.06605911,8.011834145,26.11039352,113.3723679,129.4971313,5413.828125,5283.988281,0.003551457,3600,500,100,900
8/17/2015 2:22,30.26708984,7.921891689,26.0234127,113.3252563,129.0148315,5411.445313,5282.189941,0.080844752,3600,500,100,900
8/17/2015 2:33,29.77234268,7.951560497,25.92358017,113.4324646,126.3009567,5377.516602,5244.164551,0.043379743,3600,500,100,900
8/17/2015 2:43,29.75433159,8.019680977,26.1273613,113.2020264,128.1953583,5381.225098,5196.208008,0.023346592,3600,500,100,900
8/17/2015 2:53,30.71195984,8.094419479,26.28190422,114.1251068,130.211441,5416.45752,5246.965332,0.095201232,3600,500,100,900
8/17/2015 3:04,30.18033791,7.96732235,26.16077614,113.5338058,129.6177216,5412.354492,5255.351563,0.064210214,3600,500,100,900
8/17/2015 3:14,30.2696743,7.912322044,25.909132,113.6528168,127.334549,5396.073242,5239.033203,0.003509989,3600,500,100,900
8/17/2015 3:24,30.03034782,8,26.04368401,113.5230637,126.85672,5375.837402,5237.568848,0.054232679,3600,500,100,900
8/17/2015 3:35,30.06709099,8.093717575,26.19631004,113.4876862,129.9659882,5410.344727,5257.825684,0.086024605,3600,500,100,900
8/17/2015 3:45,30.04049873,7.946640015,26.07479477,113.302063,130.3223114,5439.78418,5288.661133,0.067083322,3600,500,100,900
8/17/2015 3:55,30.1224556,8,26.09116554,113.5381317,128.3351288,5396.486328,5278.345703,0.075406007,3600,500,100,900
